ProgramKodu	Universite	Fakulte	Program	OgrenimSuresi	PuanTuru	GenelEkKontenjan	SehitGaziYakiniEkKontenjan	Kadin34EkKontenjan	DepremzedeEkKontentan	OzelKosulVeAciklamalar	GenelEnKucukPuan	SehitGaziEnKucukPuan	Kadin34EnKucukPuan	DepremzedeEnKucukPuan
112651621	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Fizyoterapi	2	TYT	4					325.83578			
112690290	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Hasta Bakımı	2	TYT	3				31	298.1022			
112690180	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım	2	TYT	3					354.67038			
112651603	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Ortopedik Protez ve Ortez	2	TYT	8		1			314.2269			
112650262	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik	2	TYT	1		1			335.46509		255.80883	
112690297	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik (KKTC Uyruklu)	2	TYT	1				5				
112651612	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri	2	TYT	1					349.68006			
112651596	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri	2	TYT	2					339.73287			
112690289	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi ve Aromatik Bitkiler	2	TYT	8					263.2266			
112690311	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Veri İşleme Teknikerliği	2	TYT	1		1			326.828		258.77563	
112651551	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Atatürk Sağlık Hizmetleri Meslek Yüksekokulu	  Yaşlı Bakımı	2	TYT	3					297.30984			
112690222	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Bolvadin Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik	2	TYT	3					325.28372			
112690318	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Bolvadin Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Veri İşleme Teknikerliği	2	TYT			1					218.58937	
112690220	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Şuhut Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım	2	TYT	1					342.4575			
112690244	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Şuhut Sağlık Hizmetleri Meslek Yüksekokulu	  Patoloji Laboratuvar Teknikleri	2	TYT	1					321.3699			
112690223	AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Devlet Üniversitesi)	Şuhut Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri	2	TYT	1		1			330.47055			
100550243	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu	  Aşçılık	2	TYT	16					260.51206			
100590081	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	6					273.41071			
100590099	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu	  Evde Hasta Bakımı	2	TYT	1					303.33226			
100590060	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu	  Halıcılık ve Kilimcilik	2	TYT	5					239.15264			
100590082	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu	  İlk ve Acil Yardım	2	TYT	1					335.60547			
100590070	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu	  Yapı Denetimi	2	TYT	5		1			245.96962		231.901	
100550234	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Eleşkirt Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	10		1			249.93469		233.68539	
100590071	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Eleşkirt Meslek Yüksekokulu	  Laborant ve Veteriner Sağlık	2	TYT	7					264.6199			
100590076	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Eleşkirt Meslek Yüksekokulu	  Sağlık Kurumları İşletmeciliği	2	TYT	6					257.16831			
100550031	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	8					274.98846			
100550049	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Elektrik	2	TYT	4		1			277.19053			
100550155	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Geleneksel El Sanatları	2	TYT	6		1			238.15246		236.01423	
100550288	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Grafik Tasarımı	2	TYT	10					245.03554			
100550297	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  İş Sağlığı ve Güvenliği	2	TYT	3		1			274.11753		232.29637	
100550022	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Makine	2	TYT	6		1			254.82613			
100550013	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Mekatronik	2	TYT	5					251.10107			
100550225	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	1					261.70863			
100590072	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Nükleer Teknoloji ve Radyasyon Güvenliği	2	TYT	2					257.16989			
100550128	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Organik Tarım	2	TYT	11		1			237.0506		204.81816	
100550164	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Posta Hizmetleri	2	TYT	16					238.52586			
100590089	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Meslek Yüksekokulu	  Yerel Yönetimler	2	TYT	3					243.64113			
100590065	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Patnos Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	14		1			250.53444			
100590079	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Patnos Meslek Yüksekokulu	  Biyomedikal Cihaz Teknolojisi	2	TYT	7					264.44101			
100590080	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Patnos Meslek Yüksekokulu	  Eczane Hizmetleri	2	TYT	2					302.61819			
100590066	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Patnos Meslek Yüksekokulu	  İnşaat Teknolojisi	2	TYT	9					240.93539			
100590068	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Patnos Meslek Yüksekokulu	  Mimari Restorasyon	2	TYT	5					237.8379			
100590062	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Patnos Meslek Yüksekokulu	  Optisyenlik	2	TYT	7					280.54167			
100590063	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Patnos Meslek Yüksekokulu	  Sivil Savunma ve İtfaiyecilik	2	TYT	3				9	277.72498			
100550085	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	3					293.34532			
100550191	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Engelli Bakımı ve Rehabilitasyon	2	TYT	3		2			284.81122		227.40364	
100550207	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri	2	TYT	3					328.34783			
100550137	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Yaşlı Bakımı	2	TYT	4					297.74051			
100590069	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sivil Havacılık Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği	2	TYT	5				10	280.59831			
100590059	AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ (Devlet Üniversitesi)	Sivil Havacılık Meslek Yüksekokulu	  Sivil Havacılık Kabin Hizmetleri	2	TYT	8				10	286.4202			
100790324	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Demre Dr. Hasan Ünal Meslek Yüksekokulu	  Turist Rehberliği	2	TYT	16		2			308.67547			
100790415	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Bahçe Tarımı	2	TYT	5					246.51283			
100790470	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	13					311.88847			
100790528	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Bilgisayar Programcılığı (KKTC Uyruklu)	2	TYT	1				5				
100790651	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Elektrikli Cihaz Teknolojisi	2	TYT	10					264.9612			
100751036	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Elektronik Teknolojisi	2	TYT	9		1			283.81943			
100750938	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	9					271.21648			
100750877	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	10					275.53527			
100751248	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Seracılık	2	TYT	6					245.55901			
100790325	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Sivil Savunma ve İtfaiyecilik	2	TYT	9				9	320.28525			
100790658	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Elmalı Meslek Yüksekokulu	  Tarım Makineleri ve Teknolojileri	2	TYT	18					247.5071			
100751284	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Finike Meslek Yüksekokulu	  Bahçe Tarımı	2	TYT	5					255.08278			
100750726	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Finike Meslek Yüksekokulu	  Deniz ve Liman İşletmeciliği	2	TYT	14					313.18457			
100751275	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Finike Meslek Yüksekokulu	  Dış Ticaret	2	TYT	11					296.70435			
100790318	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Finike Meslek Yüksekokulu	  Meyve ve Sebze İşleme Teknolojisi	2	TYT	5					250.77081			
100750717	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Finike Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	11		1			294.48566		237.50227	
100751654	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Göynük Mutfak Sanatları Meslek Yüksekokulu	  Aşçılık	2	TYT	6					318.21906			
100751733	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Göynük Mutfak Sanatları Meslek Yüksekokulu	  İkram Hizmetleri	2	TYT	8					266.02717			
100790467	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Göynük Mutfak Sanatları Meslek Yüksekokulu	  Pastacılık ve Ekmekçilik	2	TYT	2					314.13444			
100751212	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Korkuteli Meslek Yüksekokulu	  Bahçe Tarımı	2	TYT	9					246.29855			
100790331	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Korkuteli Meslek Yüksekokulu	  Elektronik Haberleşme Teknolojisi	2	TYT	3					276.46767			
100751257	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Korkuteli Meslek Yüksekokulu	  Maliye	2	TYT	10					282.40346			
100750656	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Korkuteli Meslek Yüksekokulu	  Mantarcılık	2	TYT	6					250.64985			
100750886	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Korkuteli Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	5					273.1393			
100750814	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Korkuteli Meslek Yüksekokulu	  Pazarlama	2	TYT	4					267.67846			
100790595	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Korkuteli Meslek Yüksekokulu	  Tıbbi ve Aromatik Bitkiler	2	TYT	10					254.67324			
100751318	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Kumluca Meslek Yüksekokulu	  Bahçe Tarımı	2	TYT	3					267.81656			
100750947	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Kumluca Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	3					275.79112			
100750895	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Kumluca Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	8					282.70444			
100750505	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Kumluca Meslek Yüksekokulu	  Seracılık	2	TYT	1					256.04543			
100750674	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Aşçılık	2	TYT	2					331.04599			
100751178	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	4		1			330.43614			
100790317	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	4					312.2317			
100790420	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Gıda Teknolojisi	2	TYT	3					300.00486			
100750956	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	6		1			292.75133			
100750902	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	2					296.63877			
100790416	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Organik Tarım	2	TYT	11					271.92572			
100750708	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Pazarlama	2	TYT	13		1			279.65547			
100750541	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	8					311.417			
100751081	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Manavgat Meslek Yüksekokulu	  Turizm ve Seyahat Hizmetleri	2	TYT	1					295.39813			
100751566	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	7					337.53532			
100750029	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Diyaliz	2	TYT	3					341.03518			
100751354	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Fizyoterapi	2	TYT	5					363.6033			
100751309	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım	2	TYT	1					377.04967			
100751663	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım (KKTC Uyruklu)	2	TYT	1				5	253.83703			
100790560	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Radyoterapi	2	TYT	1					349.5705			
100751575	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik	2	TYT	5					356.87651			
100751187	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri	2	TYT	1					355.23572			
100751099	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Yaşlı Bakımı	2	TYT	6					320.98746			
100790477	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Çim Alan Tesisi ve Yönetimi	2	TYT	8		1			256.02767		254.16719	
100790421	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	2					305.97871			
100750762	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Geleneksel El Sanatları	2	TYT	6					261.22736			
100750577	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Grafik Tasarımı	2	TYT	14					311.67811			
100751266	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım	2	TYT	6					278.58303			
100750805	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Mimari Restorasyon	2	TYT	3					297.12612			
100750744	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Moda Tasarımı	2	TYT	14					295.85446			
100751636	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Optisyenlik	2	TYT	7					330.06467			
100790468	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Peyzaj ve Süs Bitkileri Yetiştiriciliği	2	TYT	8					270.39963			
100751699	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Sağlık Kurumları İşletmeciliği	2	TYT	7					299.00724			
100751478	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Sahne ve Dekor Tasarımı	2	TYT	8					279.00271			
100750789	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Tekstil Teknolojisi	2	TYT	7					266.7752			
100750611	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Serik Gülsün-Süleyman Süral Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	6					296.97625			
100750823	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	1					326.11274			
100751521	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Çağrı Merkezi Hizmetleri	2	TYT	9		1			293.63943		250.18717	
100750798	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım	2	TYT	7					302.54154			
100751645	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Medya ve İletişim	2	TYT	11					312.55231			
100750841	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	5					321.28631			
100790616	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Ofis Teknolojileri ve Veri Yönetimi	2	TYT	2		1			305.04327		248.23128	
100751681	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Özel Güvenlik ve Koruma	2	TYT	19		1		2	293.69113		260.88246	
100750108	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Pazarlama	2	TYT	5					315.89964			
100751239	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği	2	TYT	2		1		10	353.47032		287.33547	
100751557	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Sosyal Hizmetler	2	TYT	4					318.64444			
100750126	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	3					333.41422			
100751381	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği (Uzaktan Öğretim)	2	TYT	15				7	285.59963			
100751063	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Seyahat Hizmetleri	2	TYT	1		1			316.17723		230.47789	
100751142	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	1					359.70725			
100750162	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Biyomedikal Cihaz Teknolojisi	2	TYT	6					326.0575			
100751584	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Coğrafi Bilgi Sistemleri	2	TYT	8					288.9259			
100750753	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Çevre Koruma ve Kontrol	2	TYT	6					290.44724			
100790466	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Doğalgaz ve Tesisatı Teknolojisi	2	TYT	7		1			286.1933			
100750992	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektronik Haberleşme Teknolojisi	2	TYT	2		1			310.91264		189.73491	
100751009	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektronik Teknolojisi	2	TYT	2		1			321.69817		197.93218	
100750232	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Harita ve Kadastro	2	TYT	1					322.70882			
100750974	AKDENİZ ÜNİVERSİTESİ (ANTALYA) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İklimlendirme ve Soğutma Teknolojisi	2	TYT	5					297.74138			
